"id","text","unit","updated","firstPeriod","latestPeriod","active","variables"
"DEMO9","Erhvervsdemografi","Antal","2023-05-16T08:00:00","2007","2021",TRUE,"kommune,enhed,tid"
"KONK3","Erklærede konkurser","-","2023-09-07T08:00:00","2009M01","2023M08",TRUE,"nøgletal,tid"
"KONK4","Erklærede konkurser","Antal","2023-09-07T08:00:00","2009M01","2023M08",TRUE,"branche,tid"
"KONK5","Erklærede konkurser","Antal","2023-09-07T08:00:00","2009M01","2023M08",TRUE,"levetid,tid"
"KONK6","Erklærede konkurser","Antal","2023-09-07T08:00:00","2009M01","2023M08",TRUE,"omsætning,tid"
"KONK7","Erklærede konkurser","Antal","2023-09-07T08:00:00","2009M01","2023M08",TRUE,"beskæftigede,tid"
"KONK8","Erklærede konkurser","Antal","2023-09-07T08:00:00","2009M01","2023M08",TRUE,"region,tid"
"KONK9","Erklærede konkurser (historisk sammendrag)","Antal","2023-09-07T08:00:00","1979M01","2023M08",TRUE,"sæsonkorrigering,tid"
"KONK15","Erklærede konkurser","Antal","2023-09-07T08:00:00","2009M01","2023M08",TRUE,"branche (DB07),virksomhedstype,tid"
"KONKEUM","Nyregistrerede virksomheder og konkurser","Antal","2023-09-14T08:00:00","2009M01","2023M08",TRUE,"indikator,branche (DB07),tid"
"KONK10E","Konkurser (eksperimentel statistik)","Antal","2023-09-13T08:00:00","2009U01","2023U36",TRUE,"nøgletal,tid"
"KONK11E","Konkurser (eksperimentel statistik)","Antal","2023-09-13T08:00:00","2009M01","2023M09",TRUE,"nøgletal,tid"
"KONK12E","Konkurser (eksperimentel statistik)","Antal","2023-09-13T08:00:00","2009","2023",TRUE,"nøgletal,tid"
"ITAV3","Virksomhedernes adgang til it-kompetencer (10+ ansatte)","Pct.","2023-09-05T08:00:00","2014","2023",TRUE,"virksomhedsstørrelse,branche (DB07),emner,tid"
"ITAV4","Virksomhedernes brug af hjemmesider og sociale medier (10+ ansatte)","Pct.","2023-09-05T08:00:00","2004","2023",TRUE,"virksomhedsstørrelse,branche (DB07),emner,tid"
"ITAV5","Virksomhedernes brug af digitale forretningsløsninger (10+ ansatte)","Pct.","2020-09-03T08:00:00","2007","2020",TRUE,"virksomhedsstørrelse,branche (DB07),emner,tid"
"ITAV9","Virksomhedernes adgang til internettet (10+ ansatte)","Pct.","2023-09-05T08:00:00","2004","2023",TRUE,"virksomhedsstørrelse,branche (DB07),emner,tid"
"ITAV13","Virksomhedernes andel af omsætning og køb fra e-handel (10+ ansatte)","Pct.","2023-09-05T08:00:00","2013","2023",TRUE,"virksomhedsstørrelse,branche (DB07),emner,tid"
"ITAV12","Andel af virksomheder med e-handel (10+ ansatte)","Pct.","2023-09-05T08:00:00","2008","2023",TRUE,"virksomhedsstørrelse,branche (DB07),emner,tid"
"ITAV14","Virksomhedernes brug af avancerede teknologier","Pct.","2020-09-03T08:00:00","2017","2020",TRUE,"virksomhedsstørrelse,branche (DB07),emner,tid"
"ITAV15","It-sikkerhed og it-sikkerhedshændelser i virksomheder (10+ ansatte)","Pct.","2023-09-05T08:00:00","2016","2023",TRUE,"virksomhedsstørrelse,branche (DB07),emner,tid"
"ITAV17","Virksomhedernes brug af 3D print (10+ ansatte) ","Pct.","2023-09-05T08:00:00","2017","2023",TRUE,"anvendelse,branche (DB07),virksomhedsstørrelse,tid"
"ITAV16","Virksomhedernes brug af cloud computing (10+ ansatte) ","Pct.","2023-09-05T08:00:00","2011","2023",TRUE,"anvendelse,branche (DB07),virksomhedsstørrelse,tid"
"ITAV18","Virksomhedernes analyse af Big data (10+ ansatte) ","Pct.","2023-09-05T08:00:00","2020","2023",TRUE,"aktivitet,branche (DB07),virksomhedsstørrelse,tid"
"ITAV19","Virksomhedernes brug af robotteknologi og kunstig intelligens (10+ ansatte) ","Pct.","2023-09-05T08:00:00","2017","2023",TRUE,"anvendelse,branche (DB07),virksomhedsstørrelse,tid"
"ITAV20","Virksomhedernes brug af satellitter og Internet of Things (10+ ansatte) ","Pct.","2023-09-05T08:00:00","2017","2023",TRUE,"anvendelse,branche (DB07),virksomhedsstørrelse,tid"
"ITAV21","Virksomhedernes brug af informationsdeling og fakturering (10+ ansatte)","Pct.","2023-09-05T08:00:00","2008","2023",TRUE,"aktivitet,branche (DB07),virksomhedsstørrelse,tid"
"ITAV10","It-anvendelse i virksomheder (5-9 ansatte)","Pct.","2023-08-18T08:00:00","2019","2023",TRUE,"branche (DB07),emner,tid"
"ITAV11","Virksomhedernes e-handel (5-9 ansatte)","Pct.","2023-08-18T08:00:00","2019","2023",TRUE,"branche (DB07),emner,tid"
"REGNLA4","Regnskabsstatistik for primære erhverv","-","2023-03-27T08:00:00","2008","2021",TRUE,"branche (DB07),regnskabsposter,tid"
"REGNLA5","Nøgletal i procent for regnskabsstatistik for primære erhverv","Pct.","2023-03-27T08:00:00","2008","2021",TRUE,"branche (DB07),regnskabsposter,tid"
"REGN5","Regnskabsstatistik for private byerhverv i mio. kr.","-","2023-05-03T08:00:00","2000","2021",TRUE,"branche,regnskabsposter,tid"
"REGN5A","Nøgletal i procent for regnskabsstatistik for private byerhverv","Pct.","2023-05-03T08:00:00","2000","2021",TRUE,"branche,regnskabsposter,tid"
"REGN1","Regnskabsstatistik for private byerhverv i mio. kr.","-","2023-05-03T08:00:00","2000","2021",TRUE,"branche,regnskabsposter,tid"
"REGN1A","Nøgletal i procent for regnskabsstatistik for private byerhverv","Pct.","2023-05-03T08:00:00","2000","2021",TRUE,"branche,regnskabsposter,tid"
"REGN2","Regnskabsstatistik for private byerhverv","-","2023-05-03T08:00:00","2000","2021",TRUE,"branche,regnskabsposter,størrelse,tid"
"FREGN2","Foreløbig regnskabsstatistik for private byerhverv","-","2022-11-10T08:00:00","2015","2021",TRUE,"branche,regnskabsposter,størrelse,tid"
"REGN2A","Nøgletal i procent for regnskabsstatistik for private byerhverv","Pct.","2023-05-03T08:00:00","2000","2021",TRUE,"branche,regnskabsposter,størrelse,tid"
"FREGN3","Foreløbig regnskabsstatistik for private byerhverv","-","2022-11-10T08:00:00","2015","2021",TRUE,"branche,regnskabsposter,ejerform,tid"
"REGN3","Regnskabsstatistik for private byerhverv i mio. kr.","-","2023-05-03T08:00:00","2000","2021",TRUE,"branche,regnskabsposter,ejerform,tid"
"REGN3A","Nøgletal i procent for regnskabsstatistik for private byerhverv","Pct.","2023-05-03T08:00:00","2000","2021",TRUE,"branche,regnskabsposter,ejerform,tid"
"REGN8","Regnskabsstatistik for private byerhverv i mio. kr. (DB07)","-","2023-05-03T08:00:00","2007","2021",TRUE,"område,branche,regnskabsposter,tid"
"ATF1","Virksomheder, der søgte finansiering","Pct.","2019-10-31T08:00:00","2007","2018",TRUE,"branche (DB07),finansieringsaktivitet,population,tid"
"ATF2","Virksomheder, der søgte finansieringsformen","Pct.","2019-10-31T08:00:00","2007","2018",TRUE,"finansieringsform,udfald,population,tid"
"ATF3","Virksomheder, der søgte finansiering hos lånefinansieringskilden","Pct.","2019-10-31T08:00:00","2007","2018",TRUE,"lånefinansieringskilde,udfald,population,tid"
"FIKS11","Firmaernes køb og salg","Mio. kr.","2023-09-15T08:00:00","2009M01","2023M07",TRUE,"branche (DB07),beløb,sæsonkorrigering,tid"
"FIKS22","Firmaernes køb og salg (19-grupperingen)","Mio. kr.","2023-09-15T08:00:00","2009M01","2023M07",TRUE,"branche (DB07),beløb,sæsonkorrigering,tid"
"FIKS33","Firmaernes køb og salg (36 og 127-grupperingen)","Mio. kr.","2023-09-15T08:00:00","2009M01","2023M07",TRUE,"branche (DB07),beløb,tid"
"FIKS44","Firmaernes køb og salg (detaljeret)","Mio. kr.","2023-09-15T08:00:00","2009K1","2023K2",TRUE,"branche (DB07),beløb,tid"
"FIKS55","Firmaernes køb og salg","Mio. kr.","2023-09-15T08:00:00","2009","2022",TRUE,"branche (DB07),beløb,tid"
"FIKS9","Firmaernes køb og salg, historisk sammendrag","Mio. kr.","2023-09-15T08:00:00","1969","2022",TRUE,"beløb,tid"
"SAO01","Samlede arbejdsomkostninger for virksomheder og organisationer pr. præsteret time","Kr.","2022-12-19T08:00:00","2014","2021",TRUE,"branche (DB07),lønkomponenter,lønmodtagergruppe,køn,tid"
"SAO02","Øvrige arbejdsomkostninger for virksomheder og organisationer  pr. præsteret time","Kr.","2022-12-19T08:00:00","2014","2021",TRUE,"branche (DB07),lønkomponenter,lønmodtagergruppe,tid"
"SAO03","Samlede arbejdsomkostninger for virksomheder og organisationer pr. præsteret time","Kr.","2022-12-19T08:00:00","2014","2021",TRUE,"arbejdsfunktion,lønkomponenter,lønmodtagergruppe,køn,tid"
"SAO04","Øvrige arbejdsomkostninger for virksomheder og organisationer pr. præsteret time","Kr.","2022-12-19T08:00:00","2014","2021",TRUE,"arbejdsfunktion,lønkomponenter,lønmodtagergruppe,tid"
"FOND00","Bevilligede fondsmidler","-","2022-11-25T08:00:00","2016","2021",TRUE,"fondstype,bevillingsniveau,nøgletal,tid"
"FOND01","Bevilligede fondsmidler","-","2022-11-25T08:00:00","2016","2021",TRUE,"fondstype,nøgletal,formål,tid"
"FOND02","Bevilligede fondsmidler","Mio. kr.","2022-11-25T08:00:00","2016","2021",TRUE,"fondstype,virkemidler,formål,tid"
"FOND03","Bevilligede fondsmidler","Mio. kr.","2022-11-25T08:00:00","2016","2021",TRUE,"fondstype,modtagertype,formål,tid"
"FOND04","Bevilligede fondsmidler","Mio. kr.","2022-11-25T08:00:00","2016","2021",TRUE,"fondstype,modtagernationalitet,formål,tid"
"FOND05","Bevilligede fondsmidler til videnskabeligt formål","Mio. kr.","2022-11-25T08:00:00","2016","2021",TRUE,"fondstype,hovedområder,tid"
"FOND06","Bevilligede fondsmidler til kulturelle formål","Mio. kr.","2022-11-25T08:00:00","2016","2021",TRUE,"fondstype,hovedområder,tid"
"FOND12","Bevilligede fondsmidler til sociale formål","Mio. kr.","2022-11-25T08:00:00","2019","2021",TRUE,"fondstype,målgruppe,hovedområder,tid"
"FOND13","Bevilligede fondsmidler til natur og miljøformål","Mio. kr.","2022-11-25T08:00:00","2019","2021",TRUE,"fondstype,hovedområder,tid"
"FOND14","Bevilligede fondsmidler til sundhedsformål","Mio. kr.","2022-11-25T08:00:00","2019","2021",TRUE,"fondstype,hovedområder,tid"
"FOND15","Bevilligede fondsmidler til uddannelses- og folkeoplysningsformål","Mio. kr.","2022-11-25T08:00:00","2019","2021",TRUE,"fondstype,hovedområder,tid"
"FOND16","Bevilligede fondsmidler til erhvervsfremme- og regionaludviklingsformål","Mio. kr.","2022-11-25T08:00:00","2019","2021",TRUE,"fondstype,hovedområder,tid"
"FOND17","Bevilligede fondsmidler til almennyttige- og ikke-almennyttige formål","Mio. kr.","2022-11-25T08:00:00","2021","2021",TRUE,"fondstype,nøgletal,formål,tid"
"IFATSF1","Udenlandsk ejede firmaer","-","2023-08-29T08:00:00","2004","2021",TRUE,"branche,land,enhed,tid"
"IFATSF2","Udenlandsk ejede firmaer","-","2023-08-29T08:00:00","2004","2021",TRUE,"lande,enhed,tid"
"OFATS1","Danske datterselskaber i udlandet","Antal","2023-03-02T08:00:00","2010","2021",TRUE,"branche,enhed,tid"
"OFATS2","Danske datterselskaber i udlandet","Antal","2023-03-02T08:00:00","2007","2021",TRUE,"lande,enhed,tid"
"OFATS3","Danske datterselskaber i udlandet","Antal","2023-03-02T08:00:00","2010","2021",TRUE,"lande,branche,enhed,tid"
"OFATS4","Danske datterselskaber i udlandet","Antal","2023-03-02T08:00:00","2007","2021",TRUE,"land,enhed,tid"
"ORGOUT10","International outsourcing","-","2022-05-09T08:00:00","2009:2011","2018:2020",TRUE,"population,funktioner,branche,enhed,tid"
"ORGOUT1","International outsourcing","Antal","2022-05-09T08:00:00","2009:2011","2018:2020",TRUE,"population,funktioner,branche,outsourcing,tid"
"ORGOUT20","Outsourcede job fra Danmark til udlandet","Antal","2022-05-09T08:00:00","2009:2011","2018:2020",TRUE,"population,branche,jobtype,tid"
"ORGOUT35","International outsourcing af funktioner","-","2022-05-09T08:00:00","2009:2011","2018:2020",TRUE,"population,funktioner,destination,enhed,tid"
"ORGOUT40","Firmaers motiver for international outsourcing","Pct.","2022-05-09T08:00:00","2009:2011","2018:2020",TRUE,"population,motiver,branche,betydning,tid"
"LBFI1","Landbrugets bruttofaktorindkomst","Mio. kr.","2023-05-24T08:00:00","1990","2022",TRUE,"type,tid"
"LBFI2","Landbrugets bruttofaktorindkomst, regionalt","Mio. kr.","2022-11-29T08:00:00","2007","2021",TRUE,"region,type,tid"
"LBFPRIS1","Pris- og mængdeindeks for landbrugets salg og forbrug i produktionen","Indeks","2023-07-06T08:00:00","2015","2022",TRUE,"produkt,indekstype,tid"
"TILSKUD1","Direkte tilskud til landbrugssektoren","Mio. kr.","2023-05-24T08:00:00","2015","2022",TRUE,"tilskudsart,tid"
"LBF3","Direkte skatter og afgifter i landbruget","Mio. kr.","2023-05-24T08:00:00","1990","2022",TRUE,"type,tid"
"JB4","Jordbrugets faste bruttoinvesteringer","Mio. kr.","2022-11-08T08:00:00","2010","2021",TRUE,"investeringstype,beløb,tid"
"JB2","Jordbrugets afskrivninger og nettoinvesteringer","Mio. kr.","2022-11-08T08:00:00","2005","2021",TRUE,"investeringstype,tid"
"JB3","Jordbrugets renteudgifter og gæld","Mio. kr.","2022-11-01T08:00:00","2006","2021",TRUE,"udgiftstype,tid"
"JORD1","Resultatopgørelse for alle bedrifter (gennemsnit)","Gns.","2023-07-07T08:00:00","2008","2022",TRUE,"bedriftstype, region, standardoutput,kvartilgruppe,regnskabsposter,tid"
"JORD2","Resultatopgørelse for heltidsbedrifter (gennemsnit)","Gns.","2023-07-07T08:00:00","2008","2022",TRUE,"bedriftstype, årsværk,kvartilgruppe,regnskabsposter,tid"
"JORD3","Resultatopgørelse for deltidsbedrifter (gennemsnit)","Gns.","2023-07-07T08:00:00","2008","2022",TRUE,"bedriftstype,kvartilgruppe,regnskabsposter,tid"
"JORD6","Nøgletal for alle bedrifter (gennemsnit)","Gns.","2023-07-07T08:00:00","2008","2022",TRUE,"bedriftstype, region, standardoutput,kvartilgruppe,regnskabsposter,tid"
"JORD7","Nøgletal for alle heltidsbedrifter (gennemsnit)","Gns.","2023-07-07T08:00:00","2008","2022",TRUE,"bedriftstype, årsværk,kvartilgruppe,regnskabsposter,tid"
"JORD8","Nøgletal for deltidsbedrifter (gennemsnit)","Gns.","2023-07-07T08:00:00","2008","2022",TRUE,"bedriftstype,kvartilgruppe,regnskabsposter,tid"
"JORD4","Familiernes økonomi for heltidsbedrifter (gennemsnit)","Gns.","2022-10-20T08:00:00","2008","2021",TRUE,"bedriftstype,kvartilgruppe,regnskabsposter,tid"
"JORD5","Familiernes økonomi for deltidsbedrifter (gennemsnit)","Gns.","2022-10-20T08:00:00","2008","2021",TRUE,"bedriftstype,kvartilgruppe,regnskabsposter,tid"
"REGNPRO1","Dækningsbidrag og jordrente","-","2023-01-26T08:00:00","2008","2021",TRUE,"regnskabsposter for planter,produktionsgrene,tid"
"REGNPRO2","Dækningsbidrag og nettooverskud","-","2023-01-26T08:00:00","2008","2021",TRUE,"regnskabsposter for husdyr,produktionsgrene,tid"
"JORD9","Energiforbrug for heltidsbedrifter (gennemsnit)","Gns.","2022-10-20T08:00:00","2008","2021",TRUE,"bedriftstype,kvartilgruppe,regnskabsposter,tid"
"JORD100","Regnskabsstatistik i 100 år","-","2022-10-20T08:00:00","1916","2021",TRUE,"bedriftstype,enhed,regnskabsposter,tid"
"ANI301","Mængde- og prisindeks for animalske landbrugsprodukter (år)","-","2023-06-09T08:00:00","2015","2022",TRUE,"varegruppe,indekstype,tid"
"ANI302","Mængde- og prisindeks for animalske landbrugsprodukter (kvartal)","-","2023-09-11T08:00:00","2015K1","2023K2",TRUE,"varegruppe,indekstype,tid"
"ANI303","Mængde- og prisindeks for animalske landbrugsprodukter (måned)","Indeks","2023-09-15T08:00:00","2015M01","2023M07",TRUE,"varegruppe,indekstype,tid"
"LPRIS10","Salgspriser på udvalgte landbrugsprodukter","-","2023-09-11T08:00:00","2005M01","2023M07",TRUE,"produkt,enhed,tid"
"LPRIS21","Prisindeks for jordbrugets salg og køb","-","2023-08-15T08:00:00","2010K1","2023K2",TRUE,"produkt,enhed,tid"
"LPRIS26","Prisindeks for jordbrugets salg","-","2023-04-19T08:00:00","2015","2022",TRUE,"produkt,enhed,tid"
"LPRIS27","Prisindeks for jordbrugets forbrug og investeringer","-","2023-04-14T08:00:00","2015","2022",TRUE,"produkt,enhed,tid"
"LPRIS31","Priser for jordbrugets salgsprodukter","-","2023-04-19T08:00:00","2015","2022",TRUE,"produkt,enhed,tid"
"LPRIS36","Priser for jordbrugets produktionsfaktorer","-","2023-04-14T08:00:00","2015","2022",TRUE,"produkt,enhed,tid"
"LPRIS37","Priser for landbrugsjord og forpagtning","-","2023-03-06T08:00:00","2015","2022",TRUE,"region,produkt,enhed,tid"
"KAPIT1","Kapitelstakster","Kr. pr. 100 kg","2023-02-13T08:00:00","1985","2022",TRUE,"kapitelstakstområder,kornart,tid"
"BDF11","Bedrifter","-","2023-04-03T08:00:00","2010","2022",TRUE,"område,enhed,bedriftstype,areal,tid"
"BDF107","Bedrifter","-","2023-04-03T08:00:00","2006","2022",TRUE,"område,type,alder,tid"
"BDF207","Bedrifter med forpagtning","-","2023-04-03T08:00:00","2006","2022",TRUE,"område,type,areal,tid"
"BDF51","Bedrifter","-","2021-05-27T08:00:00","2010","2020",TRUE,"område,udvalgte bedrifter, afgrøder og husdyr,tid"
"BDF52","Bedrifter","-","2023-04-03T08:00:00","1984","2022",TRUE,"enhed,areal,landmandens alder,tid"
"BDF1974","Bedrifter (historisk)","Antal","2019-02-08T08:00:00","1970","1981",TRUE,"område,areal,tid"
"BDF14","Bedrifter","Antal","2023-04-03T08:00:00","2006","2022",TRUE,"virksomhedsform,bedriftstype,tid"
"BDF15","Bedrifter","Antal","2023-04-03T08:00:00","2006","2022",TRUE,"virksomhedsform,bedriftsstørrelser,tid"
"FORP1","Bedrifter med forpagtning","-","2023-04-03T08:00:00","1982","2022",TRUE,"enhed,areal,forpagtning,tid"
"FORP2","Bedrifter med forpagtning","-","2023-04-03T08:00:00","1982","2022",TRUE,"enhed,landmandens alder,forpagtning,tid"
"BDF307","Beskæftigede i landbrug og gartneri","Antal","2022-01-07T08:00:00","2007","2020",TRUE,"område,enhed,type,arbejdstid,tid"
"BDF6","Medhjælpere i landbrug og gartneri","Antal","2021-05-28T08:00:00","1982","2020",TRUE,"område,antal ansatte,bedriftstype,tid"
"BDF7","Medhjælpere i landbrug og gartneri","-","2021-05-28T08:00:00","1982","2020",TRUE,"areal,antal ansatte,bedriftstype,tid"
"BDF807","Bedrifter","-","2021-05-28T08:00:00","2007","2020",TRUE,"område,beskæftigede uden for bedriften,tid"
"BDF907","Bedrifter med andre aktiviteter end landbrug","Antal","2021-05-28T08:00:00","2007","2020",TRUE,"område,aktivitet,tid"
"PL1","Bedrifter","-","2022-09-27T08:00:00","2018","2022",TRUE,"enhed,præcisionsteknologi,tid"
"PL2","Bedrifter","-","2022-09-27T08:00:00","2018","2022",TRUE,"enhed,præcisionsteknologi,uddannelse og alder,tid"
"AFG5","Det dyrkede areal","-","2023-07-13T08:00:00","2006","2023",TRUE,"område,enhed,afgrøde,tid"
"AFG6","Afgrøder","-","2023-04-03T08:00:00","1982","2022",TRUE,"afgrøde,enhed,areal,tid"
"AFG207","Bedrifter og arealer med udvalgte afgrøder","-","2023-04-03T08:00:00","2006","2022",TRUE,"område,areal med afgrøden,enhed,tid"
"AFG3","Bedrifter og arealer med udvalgte afgrøder","-","2023-04-03T08:00:00","1982","2022",TRUE,"område,areal med afgrøden,enhed,tid"
"AFG4","Bedrifter med korn","-","2023-04-03T08:00:00","1982","2022",TRUE,"område(2),bedriftstype,areal,tid"
"FRUGT4","Nettoareal  og trætæthed for æbler og pærer","-","2018-01-26T08:00:00","2002","2017",TRUE,"enhed,sort,træernes alder,tid"
"VHUS15","Kulturer i væksthuse","-","2023-04-03T08:00:00","2015","2022",TRUE,"enhed,kulturer,tid"
"HDYR07","Landbrug med dyr","-","2023-04-03T08:00:00","2006","2022",TRUE,"område,enhed,art,tid"
"HDYR1","Landbrug med dyr","-","2023-04-03T08:00:00","1982","2022",TRUE,"areal,enhed,art,tid"
"HDYR2","Landbrug med dyr","Antal","2023-04-03T08:00:00","2012","2022",TRUE,"enhed,besætningsstørrelse,tid"
"HDYROEKO","Økologiske landbrug med udvalgte dyr","-","2023-05-12T08:00:00","2010","2022",TRUE,"enhed,art,tid"
"HDYR1920","Dyrebestanden (historisk)","1.000 stk.","2019-02-25T08:00:00","1920","1981",TRUE,"dyreart,tid"
"KOMB07","Besætningskombinationer med kvæg og svin","Antal","2023-04-03T08:00:00","2006","2022",TRUE,"område,type,enhed,tid"
"KVAEG5","Kvægbestanden","Antal","2023-07-25T08:00:00","2008K1","2023K2",TRUE,"område,art,tid"
"SVIN","Svinebestanden","1.000 stk.","2023-08-07T08:00:00","1998K1","2023K3",TRUE,"type,tid"
"ANI11","Samlede værdier og indeks for animalske landbrugsprodukter (kvartal)","-","2023-09-11T08:00:00","2015K1","2023K2",TRUE,"indekstype,tid"
"ANI2","Samlede værdier og indeks for animalske landbrugsprodukter (år)","Mio. kr.","2023-06-09T08:00:00","1995","2022",TRUE,"indekstype,tid"
